DimDate_DateKey,DimDate_FullDateAlternateKey,DimDate_DayNumberOfWeek,DimDate_DayNameOfWeek,DimDate_DayNumberOfMonth,DimDate_DayNumberOfYear,DimDate_WeekNumberOfYear,DimDate_MonthName,DimDate_MonthNumberOfYear,DimDate_CalendarQuarter,DimDate_CalendarYear,DimDate_CalendarSemester,DimDate_FiscalQuarter,DimDate_FiscalYear,DimDate_FiscalSemester
20101005,10/5/2010 0:00,3,Tuesday,5,278,41,October,10,4,2010,2,2,2011,1
20101006,10/6/2010 0:00,4,Wednesday,6,279,41,October,10,4,2010,2,2,2011,1
20101007,10/7/2010 0:00,5,Thursday,7,280,41,October,10,4,2010,2,2,2011,1
20101008,10/8/2010 0:00,6,Friday,8,281,41,October,10,4,2010,2,2,2011,1
20101009,10/9/2010 0:00,7,Saturday,9,282,41,October,10,4,2010,2,2,2011,1
20101010,10/10/2010 0:00,1,Sunday,10,283,42,October,10,4,2010,2,2,2011,1
20101011,10/11/2010 0:00,2,Monday,11,284,42,October,10,4,2010,2,2,2011,1
20101012,10/12/2010 0:00,3,Tuesday,12,285,42,October,10,4,2010,2,2,2011,1
20101013,10/13/2010 0:00,4,Wednesday,13,286,42,October,10,4,2010,2,2,2011,1
20101014,10/14/2010 0:00,5,Thursday,14,287,42,October,10,4,2010,2,2,2011,1
20101015,10/15/2010 0:00,6,Friday,15,288,42,October,10,4,2010,2,2,2011,1
20101016,10/16/2010 0:00,7,Saturday,16,289,42,October,10,4,2010,2,2,2011,1
20101017,10/17/2010 0:00,1,Sunday,17,290,43,October,10,4,2010,2,2,2011,1
20101018,10/18/2010 0:00,2,Monday,18,291,43,October,10,4,2010,2,2,2011,1
20101019,10/19/2010 0:00,3,Tuesday,19,292,43,October,10,4,2010,2,2,2011,1
20101020,10/20/2010 0:00,4,Wednesday,20,293,43,October,10,4,2010,2,2,2011,1
20101021,10/21/2010 0:00,5,Thursday,21,294,43,October,10,4,2010,2,2,2011,1
20101022,10/22/2010 0:00,6,Friday,22,295,43,October,10,4,2010,2,2,2011,1
20101023,10/23/2010 0:00,7,Saturday,23,296,43,October,10,4,2010,2,2,2011,1
20101024,10/24/2010 0:00,1,Sunday,24,297,44,October,10,4,2010,2,2,2011,1
20101025,10/25/2010 0:00,2,Monday,25,298,44,October,10,4,2010,2,2,2011,1
20101026,10/26/2010 0:00,3,Tuesday,26,299,44,October,10,4,2010,2,2,2011,1
20101027,10/27/2010 0:00,4,Wednesday,27,300,44,October,10,4,2010,2,2,2011,1
20101028,10/28/2010 0:00,5,Thursday,28,301,44,October,10,4,2010,2,2,2011,1
20101029,10/29/2010 0:00,6,Friday,29,302,44,October,10,4,2010,2,2,2011,1
20101030,10/30/2010 0:00,7,Saturday,30,303,44,October,10,4,2010,2,2,2011,1
20101031,10/31/2010 0:00,1,Sunday,31,304,45,October,10,4,2010,2,2,2011,1
20101101,11/1/2010 0:00,2,Monday,1,305,45,November,11,4,2010,2,2,2011,1
20101102,11/2/2010 0:00,3,Tuesday,2,306,45,November,11,4,2010,2,2,2011,1
20101103,11/3/2010 0:00,4,Wednesday,3,307,45,November,11,4,2010,2,2,2011,1
20101104,11/4/2010 0:00,5,Thursday,4,308,45,November,11,4,2010,2,2,2011,1
20101105,11/5/2010 0:00,6,Friday,5,309,45,November,11,4,2010,2,2,2011,1
20101106,11/6/2010 0:00,7,Saturday,6,310,45,November,11,4,2010,2,2,2011,1
20101107,11/7/2010 0:00,1,Sunday,7,311,46,November,11,4,2010,2,2,2011,1
20101108,11/8/2010 0:00,2,Monday,8,312,46,November,11,4,2010,2,2,2011,1
20101109,11/9/2010 0:00,3,Tuesday,9,313,46,November,11,4,2010,2,2,2011,1
20101110,11/10/2010 0:00,4,Wednesday,10,314,46,November,11,4,2010,2,2,2011,1
20101111,11/11/2010 0:00,5,Thursday,11,315,46,November,11,4,2010,2,2,2011,1
20101112,11/12/2010 0:00,6,Friday,12,316,46,November,11,4,2010,2,2,2011,1
20101113,11/13/2010 0:00,7,Saturday,13,317,46,November,11,4,2010,2,2,2011,1
20101114,11/14/2010 0:00,1,Sunday,14,318,47,November,11,4,2010,2,2,2011,1
20101115,11/15/2010 0:00,2,Monday,15,319,47,November,11,4,2010,2,2,2011,1
20101116,11/16/2010 0:00,3,Tuesday,16,320,47,November,11,4,2010,2,2,2011,1
20101117,11/17/2010 0:00,4,Wednesday,17,321,47,November,11,4,2010,2,2,2011,1
20101118,11/18/2010 0:00,5,Thursday,18,322,47,November,11,4,2010,2,2,2011,1
20101119,11/19/2010 0:00,6,Friday,19,323,47,November,11,4,2010,2,2,2011,1
20101120,11/20/2010 0:00,7,Saturday,20,324,47,November,11,4,2010,2,2,2011,1
20101121,11/21/2010 0:00,1,Sunday,21,325,48,November,11,4,2010,2,2,2011,1
20101122,11/22/2010 0:00,2,Monday,22,326,48,November,11,4,2010,2,2,2011,1
20101123,11/23/2010 0:00,3,Tuesday,23,327,48,November,11,4,2010,2,2,2011,1
20101124,11/24/2010 0:00,4,Wednesday,24,328,48,November,11,4,2010,2,2,2011,1
20101125,11/25/2010 0:00,5,Thursday,25,329,48,November,11,4,2010,2,2,2011,1
20101126,11/26/2010 0:00,6,Friday,26,330,48,November,11,4,2010,2,2,2011,1
20101127,11/27/2010 0:00,7,Saturday,27,331,48,November,11,4,2010,2,2,2011,1
20101128,11/28/2010 0:00,1,Sunday,28,332,49,November,11,4,2010,2,2,2011,1
20101129,11/29/2010 0:00,2,Monday,29,333,49,November,11,4,2010,2,2,2011,1
20101130,11/30/2010 0:00,3,Tuesday,30,334,49,November,11,4,2010,2,2,2011,1
20101201,12/1/2010 0:00,4,Wednesday,1,335,49,December,12,4,2010,2,2,2011,1
20101202,12/2/2010 0:00,5,Thursday,2,336,49,December,12,4,2010,2,2,2011,1
20101203,12/3/2010 0:00,6,Friday,3,337,49,December,12,4,2010,2,2,2011,1
20101204,12/4/2010 0:00,7,Saturday,4,338,49,December,12,4,2010,2,2,2011,1
20101205,12/5/2010 0:00,1,Sunday,5,339,50,December,12,4,2010,2,2,2011,1
20101206,12/6/2010 0:00,2,Monday,6,340,50,December,12,4,2010,2,2,2011,1
20101207,12/7/2010 0:00,3,Tuesday,7,341,50,December,12,4,2010,2,2,2011,1
20101208,12/8/2010 0:00,4,Wednesday,8,342,50,December,12,4,2010,2,2,2011,1
20101209,12/9/2010 0:00,5,Thursday,9,343,50,December,12,4,2010,2,2,2011,1
20101210,12/10/2010 0:00,6,Friday,10,344,50,December,12,4,2010,2,2,2011,1
20101211,12/11/2010 0:00,7,Saturday,11,345,50,December,12,4,2010,2,2,2011,1
20101212,12/12/2010 0:00,1,Sunday,12,346,51,December,12,4,2010,2,2,2011,1
20101213,12/13/2010 0:00,2,Monday,13,347,51,December,12,4,2010,2,2,2011,1
20101214,12/14/2010 0:00,3,Tuesday,14,348,51,December,12,4,2010,2,2,2011,1
20101215,12/15/2010 0:00,4,Wednesday,15,349,51,December,12,4,2010,2,2,2011,1
20101216,12/16/2010 0:00,5,Thursday,16,350,51,December,12,4,2010,2,2,2011,1
20101217,12/17/2010 0:00,6,Friday,17,351,51,December,12,4,2010,2,2,2011,1
20101218,12/18/2010 0:00,7,Saturday,18,352,51,December,12,4,2010,2,2,2011,1
20101219,12/19/2010 0:00,1,Sunday,19,353,52,December,12,4,2010,2,2,2011,1
20101220,12/20/2010 0:00,2,Monday,20,354,52,December,12,4,2010,2,2,2011,1
20101221,12/21/2010 0:00,3,Tuesday,21,355,52,December,12,4,2010,2,2,2011,1
20101222,12/22/2010 0:00,4,Wednesday,22,356,52,December,12,4,2010,2,2,2011,1
20101223,12/23/2010 0:00,5,Thursday,23,357,52,December,12,4,2010,2,2,2011,1
20101224,12/24/2010 0:00,6,Friday,24,358,52,December,12,4,2010,2,2,2011,1
20101225,12/25/2010 0:00,7,Saturday,25,359,52,December,12,4,2010,2,2,2011,1
20101226,12/26/2010 0:00,1,Sunday,26,360,53,December,12,4,2010,2,2,2011,1
20101227,12/27/2010 0:00,2,Monday,27,361,53,December,12,4,2010,2,2,2011,1
20101228,12/28/2010 0:00,3,Tuesday,28,362,53,December,12,4,2010,2,2,2011,1
20101229,12/29/2010 0:00,4,Wednesday,29,363,53,December,12,4,2010,2,2,2011,1
20101230,12/30/2010 0:00,5,Thursday,30,364,53,December,12,4,2010,2,2,2011,1
20101231,12/31/2010 0:00,6,Friday,31,365,53,December,12,4,2010,2,2,2011,1
20110101,1/1/2011 0:00,7,Saturday,1,1,1,January,1,1,2011,1,3,2011,2
20110102,1/2/2011 0:00,1,Sunday,2,2,2,January,1,1,2011,1,3,2011,2
20110103,1/3/2011 0:00,2,Monday,3,3,2,January,1,1,2011,1,3,2011,2
20110104,1/4/2011 0:00,3,Tuesday,4,4,2,January,1,1,2011,1,3,2011,2
20110105,1/5/2011 0:00,4,Wednesday,5,5,2,January,1,1,2011,1,3,2011,2
20110106,1/6/2011 0:00,5,Thursday,6,6,2,January,1,1,2011,1,3,2011,2
20110107,1/7/2011 0:00,6,Friday,7,7,2,January,1,1,2011,1,3,2011,2
20110108,1/8/2011 0:00,7,Saturday,8,8,2,January,1,1,2011,1,3,2011,2
20110109,1/9/2011 0:00,1,Sunday,9,9,3,January,1,1,2011,1,3,2011,2
20110110,1/10/2011 0:00,2,Monday,10,10,3,January,1,1,2011,1,3,2011,2
20110111,1/11/2011 0:00,3,Tuesday,11,11,3,January,1,1,2011,1,3,2011,2
20110112,1/12/2011 0:00,4,Wednesday,12,12,3,January,1,1,2011,1,3,2011,2
20110113,1/13/2011 0:00,5,Thursday,13,13,3,January,1,1,2011,1,3,2011,2
20110114,1/14/2011 0:00,6,Friday,14,14,3,January,1,1,2011,1,3,2011,2
20110115,1/15/2011 0:00,7,Saturday,15,15,3,January,1,1,2011,1,3,2011,2
20110116,1/16/2011 0:00,1,Sunday,16,16,4,January,1,1,2011,1,3,2011,2
20110117,1/17/2011 0:00,2,Monday,17,17,4,January,1,1,2011,1,3,2011,2
20110118,1/18/2011 0:00,3,Tuesday,18,18,4,January,1,1,2011,1,3,2011,2
20110119,1/19/2011 0:00,4,Wednesday,19,19,4,January,1,1,2011,1,3,2011,2
20110120,1/20/2011 0:00,5,Thursday,20,20,4,January,1,1,2011,1,3,2011,2
20110121,1/21/2011 0:00,6,Friday,21,21,4,January,1,1,2011,1,3,2011,2
20110122,1/22/2011 0:00,7,Saturday,22,22,4,January,1,1,2011,1,3,2011,2
20110123,1/23/2011 0:00,1,Sunday,23,23,5,January,1,1,2011,1,3,2011,2
20110124,1/24/2011 0:00,2,Monday,24,24,5,January,1,1,2011,1,3,2011,2
20110125,1/25/2011 0:00,3,Tuesday,25,25,5,January,1,1,2011,1,3,2011,2
20110126,1/26/2011 0:00,4,Wednesday,26,26,5,January,1,1,2011,1,3,2011,2
20110127,1/27/2011 0:00,5,Thursday,27,27,5,January,1,1,2011,1,3,2011,2
20110128,1/28/2011 0:00,6,Friday,28,28,5,January,1,1,2011,1,3,2011,2
20110129,1/29/2011 0:00,7,Saturday,29,29,5,January,1,1,2011,1,3,2011,2
20110130,1/30/2011 0:00,1,Sunday,30,30,6,January,1,1,2011,1,3,2011,2
20110131,1/31/2011 0:00,2,Monday,31,31,6,January,1,1,2011,1,3,2011,2
20110201,2/1/2011 0:00,3,Tuesday,1,32,6,February,2,1,2011,1,3,2011,2
20110202,2/2/2011 0:00,4,Wednesday,2,33,6,February,2,1,2011,1,3,2011,2
20110203,2/3/2011 0:00,5,Thursday,3,34,6,February,2,1,2011,1,3,2011,2
20110204,2/4/2011 0:00,6,Friday,4,35,6,February,2,1,2011,1,3,2011,2
20110205,2/5/2011 0:00,7,Saturday,5,36,6,February,2,1,2011,1,3,2011,2
20110206,2/6/2011 0:00,1,Sunday,6,37,7,February,2,1,2011,1,3,2011,2
20110207,2/7/2011 0:00,2,Monday,7,38,7,February,2,1,2011,1,3,2011,2
20110208,2/8/2011 0:00,3,Tuesday,8,39,7,February,2,1,2011,1,3,2011,2
20110209,2/9/2011 0:00,4,Wednesday,9,40,7,February,2,1,2011,1,3,2011,2
20110210,2/10/2011 0:00,5,Thursday,10,41,7,February,2,1,2011,1,3,2011,2
20110211,2/11/2011 0:00,6,Friday,11,42,7,February,2,1,2011,1,3,2011,2
20110212,2/12/2011 0:00,7,Saturday,12,43,7,February,2,1,2011,1,3,2011,2
20110213,2/13/2011 0:00,1,Sunday,13,44,8,February,2,1,2011,1,3,2011,2
20110214,2/14/2011 0:00,2,Monday,14,45,8,February,2,1,2011,1,3,2011,2
20110215,2/15/2011 0:00,3,Tuesday,15,46,8,February,2,1,2011,1,3,2011,2
20110216,2/16/2011 0:00,4,Wednesday,16,47,8,February,2,1,2011,1,3,2011,2
20110217,2/17/2011 0:00,5,Thursday,17,48,8,February,2,1,2011,1,3,2011,2
20110218,2/18/2011 0:00,6,Friday,18,49,8,February,2,1,2011,1,3,2011,2
20110219,2/19/2011 0:00,7,Saturday,19,50,8,February,2,1,2011,1,3,2011,2
20110220,2/20/2011 0:00,1,Sunday,20,51,9,February,2,1,2011,1,3,2011,2
20110221,2/21/2011 0:00,2,Monday,21,52,9,February,2,1,2011,1,3,2011,2
20110222,2/22/2011 0:00,3,Tuesday,22,53,9,February,2,1,2011,1,3,2011,2
20110223,2/23/2011 0:00,4,Wednesday,23,54,9,February,2,1,2011,1,3,2011,2
20110224,2/24/2011 0:00,5,Thursday,24,55,9,February,2,1,2011,1,3,2011,2
20110225,2/25/2011 0:00,6,Friday,25,56,9,February,2,1,2011,1,3,2011,2
20110226,2/26/2011 0:00,7,Saturday,26,57,9,February,2,1,2011,1,3,2011,2
20110227,2/27/2011 0:00,1,Sunday,27,58,10,February,2,1,2011,1,3,2011,2
20110228,2/28/2011 0:00,2,Monday,28,59,10,February,2,1,2011,1,3,2011,2
20110301,3/1/2011 0:00,3,Tuesday,1,60,10,March,3,1,2011,1,3,2011,2
20110302,3/2/2011 0:00,4,Wednesday,2,61,10,March,3,1,2011,1,3,2011,2
20110303,3/3/2011 0:00,5,Thursday,3,62,10,March,3,1,2011,1,3,2011,2
20110304,3/4/2011 0:00,6,Friday,4,63,10,March,3,1,2011,1,3,2011,2
20110305,3/5/2011 0:00,7,Saturday,5,64,10,March,3,1,2011,1,3,2011,2
20110306,3/6/2011 0:00,1,Sunday,6,65,11,March,3,1,2011,1,3,2011,2
20110307,3/7/2011 0:00,2,Monday,7,66,11,March,3,1,2011,1,3,2011,2
20110308,3/8/2011 0:00,3,Tuesday,8,67,11,March,3,1,2011,1,3,2011,2
20110309,3/9/2011 0:00,4,Wednesday,9,68,11,March,3,1,2011,1,3,2011,2
20110310,3/10/2011 0:00,5,Thursday,10,69,11,March,3,1,2011,1,3,2011,2
20110311,3/11/2011 0:00,6,Friday,11,70,11,March,3,1,2011,1,3,2011,2
20110312,3/12/2011 0:00,7,Saturday,12,71,11,March,3,1,2011,1,3,2011,2
20110313,3/13/2011 0:00,1,Sunday,13,72,12,March,3,1,2011,1,3,2011,2
20110314,3/14/2011 0:00,2,Monday,14,73,12,March,3,1,2011,1,3,2011,2
20110315,3/15/2011 0:00,3,Tuesday,15,74,12,March,3,1,2011,1,3,2011,2
20110316,3/16/2011 0:00,4,Wednesday,16,75,12,March,3,1,2011,1,3,2011,2
20110317,3/17/2011 0:00,5,Thursday,17,76,12,March,3,1,2011,1,3,2011,2
20110318,3/18/2011 0:00,6,Friday,18,77,12,March,3,1,2011,1,3,2011,2
20110319,3/19/2011 0:00,7,Saturday,19,78,12,March,3,1,2011,1,3,2011,2
20110320,3/20/2011 0:00,1,Sunday,20,79,13,March,3,1,2011,1,3,2011,2
20110321,3/21/2011 0:00,2,Monday,21,80,13,March,3,1,2011,1,3,2011,2
20110322,3/22/2011 0:00,3,Tuesday,22,81,13,March,3,1,2011,1,3,2011,2
20110323,3/23/2011 0:00,4,Wednesday,23,82,13,March,3,1,2011,1,3,2011,2
20110324,3/24/2011 0:00,5,Thursday,24,83,13,March,3,1,2011,1,3,2011,2
20110325,3/25/2011 0:00,6,Friday,25,84,13,March,3,1,2011,1,3,2011,2
20110326,3/26/2011 0:00,7,Saturday,26,85,13,March,3,1,2011,1,3,2011,2
20110327,3/27/2011 0:00,1,Sunday,27,86,14,March,3,1,2011,1,3,2011,2
20110328,3/28/2011 0:00,2,Monday,28,87,14,March,3,1,2011,1,3,2011,2
20110329,3/29/2011 0:00,3,Tuesday,29,88,14,March,3,1,2011,1,3,2011,2
20110330,3/30/2011 0:00,4,Wednesday,30,89,14,March,3,1,2011,1,3,2011,2
20110331,3/31/2011 0:00,5,Thursday,31,90,14,March,3,1,2011,1,3,2011,2
20110401,4/1/2011 0:00,6,Friday,1,91,14,April,4,2,2011,1,4,2011,2
20110402,4/2/2011 0:00,7,Saturday,2,92,14,April,4,2,2011,1,4,2011,2
20110403,4/3/2011 0:00,1,Sunday,3,93,15,April,4,2,2011,1,4,2011,2
20110404,4/4/2011 0:00,2,Monday,4,94,15,April,4,2,2011,1,4,2011,2
20110405,4/5/2011 0:00,3,Tuesday,5,95,15,April,4,2,2011,1,4,2011,2
20110406,4/6/2011 0:00,4,Wednesday,6,96,15,April,4,2,2011,1,4,2011,2
20110407,4/7/2011 0:00,5,Thursday,7,97,15,April,4,2,2011,1,4,2011,2
20110408,4/8/2011 0:00,6,Friday,8,98,15,April,4,2,2011,1,4,2011,2
20110409,4/9/2011 0:00,7,Saturday,9,99,15,April,4,2,2011,1,4,2011,2
20110410,4/10/2011 0:00,1,Sunday,10,100,16,April,4,2,2011,1,4,2011,2
20110411,4/11/2011 0:00,2,Monday,11,101,16,April,4,2,2011,1,4,2011,2
20110412,4/12/2011 0:00,3,Tuesday,12,102,16,April,4,2,2011,1,4,2011,2
20110413,4/13/2011 0:00,4,Wednesday,13,103,16,April,4,2,2011,1,4,2011,2
20110414,4/14/2011 0:00,5,Thursday,14,104,16,April,4,2,2011,1,4,2011,2
20110415,4/15/2011 0:00,6,Friday,15,105,16,April,4,2,2011,1,4,2011,2
20110416,4/16/2011 0:00,7,Saturday,16,106,16,April,4,2,2011,1,4,2011,2
20110417,4/17/2011 0:00,1,Sunday,17,107,17,April,4,2,2011,1,4,2011,2
20110418,4/18/2011 0:00,2,Monday,18,108,17,April,4,2,2011,1,4,2011,2
20110419,4/19/2011 0:00,3,Tuesday,19,109,17,April,4,2,2011,1,4,2011,2
20110420,4/20/2011 0:00,4,Wednesday,20,110,17,April,4,2,2011,1,4,2011,2
20110421,4/21/2011 0:00,5,Thursday,21,111,17,April,4,2,2011,1,4,2011,2
20110422,4/22/2011 0:00,6,Friday,22,112,17,April,4,2,2011,1,4,2011,2
20110423,4/23/2011 0:00,7,Saturday,23,113,17,April,4,2,2011,1,4,2011,2
20110424,4/24/2011 0:00,1,Sunday,24,114,18,April,4,2,2011,1,4,2011,2
20110425,4/25/2011 0:00,2,Monday,25,115,18,April,4,2,2011,1,4,2011,2
20110426,4/26/2011 0:00,3,Tuesday,26,116,18,April,4,2,2011,1,4,2011,2
20110427,4/27/2011 0:00,4,Wednesday,27,117,18,April,4,2,2011,1,4,2011,2
20110428,4/28/2011 0:00,5,Thursday,28,118,18,April,4,2,2011,1,4,2011,2
20110429,4/29/2011 0:00,6,Friday,29,119,18,April,4,2,2011,1,4,2011,2
20110430,4/30/2011 0:00,7,Saturday,30,120,18,April,4,2,2011,1,4,2011,2
20110501,5/1/2011 0:00,1,Sunday,1,121,19,May,5,2,2011,1,4,2011,2
20110502,5/2/2011 0:00,2,Monday,2,122,19,May,5,2,2011,1,4,2011,2
20110503,5/3/2011 0:00,3,Tuesday,3,123,19,May,5,2,2011,1,4,2011,2
20110504,5/4/2011 0:00,4,Wednesday,4,124,19,May,5,2,2011,1,4,2011,2
20110505,5/5/2011 0:00,5,Thursday,5,125,19,May,5,2,2011,1,4,2011,2
20110506,5/6/2011 0:00,6,Friday,6,126,19,May,5,2,2011,1,4,2011,2
20110507,5/7/2011 0:00,7,Saturday,7,127,19,May,5,2,2011,1,4,2011,2
20110508,5/8/2011 0:00,1,Sunday,8,128,20,May,5,2,2011,1,4,2011,2
20110509,5/9/2011 0:00,2,Monday,9,129,20,May,5,2,2011,1,4,2011,2
20110510,5/10/2011 0:00,3,Tuesday,10,130,20,May,5,2,2011,1,4,2011,2
20110511,5/11/2011 0:00,4,Wednesday,11,131,20,May,5,2,2011,1,4,2011,2
20110512,5/12/2011 0:00,5,Thursday,12,132,20,May,5,2,2011,1,4,2011,2
20110513,5/13/2011 0:00,6,Friday,13,133,20,May,5,2,2011,1,4,2011,2
20110514,5/14/2011 0:00,7,Saturday,14,134,20,May,5,2,2011,1,4,2011,2
20110515,5/15/2011 0:00,1,Sunday,15,135,21,May,5,2,2011,1,4,2011,2
20110516,5/16/2011 0:00,2,Monday,16,136,21,May,5,2,2011,1,4,2011,2
20110517,5/17/2011 0:00,3,Tuesday,17,137,21,May,5,2,2011,1,4,2011,2
20110518,5/18/2011 0:00,4,Wednesday,18,138,21,May,5,2,2011,1,4,2011,2
20110519,5/19/2011 0:00,5,Thursday,19,139,21,May,5,2,2011,1,4,2011,2
20110520,5/20/2011 0:00,6,Friday,20,140,21,May,5,2,2011,1,4,2011,2
20110521,5/21/2011 0:00,7,Saturday,21,141,21,May,5,2,2011,1,4,2011,2
20110522,5/22/2011 0:00,1,Sunday,22,142,22,May,5,2,2011,1,4,2011,2
20110523,5/23/2011 0:00,2,Monday,23,143,22,May,5,2,2011,1,4,2011,2
20110524,5/24/2011 0:00,3,Tuesday,24,144,22,May,5,2,2011,1,4,2011,2
20110525,5/25/2011 0:00,4,Wednesday,25,145,22,May,5,2,2011,1,4,2011,2
20110526,5/26/2011 0:00,5,Thursday,26,146,22,May,5,2,2011,1,4,2011,2
20110527,5/27/2011 0:00,6,Friday,27,147,22,May,5,2,2011,1,4,2011,2
20110528,5/28/2011 0:00,7,Saturday,28,148,22,May,5,2,2011,1,4,2011,2
20110529,5/29/2011 0:00,1,Sunday,29,149,23,May,5,2,2011,1,4,2011,2
20110530,5/30/2011 0:00,2,Monday,30,150,23,May,5,2,2011,1,4,2011,2
20110531,5/31/2011 0:00,3,Tuesday,31,151,23,May,5,2,2011,1,4,2011,2
20110601,6/1/2011 0:00,4,Wednesday,1,152,23,June,6,2,2011,1,4,2011,2
20110602,6/2/2011 0:00,5,Thursday,2,153,23,June,6,2,2011,1,4,2011,2
20110603,6/3/2011 0:00,6,Friday,3,154,23,June,6,2,2011,1,4,2011,2
20110604,6/4/2011 0:00,7,Saturday,4,155,23,June,6,2,2011,1,4,2011,2
20110605,6/5/2011 0:00,1,Sunday,5,156,24,June,6,2,2011,1,4,2011,2
20110606,6/6/2011 0:00,2,Monday,6,157,24,June,6,2,2011,1,4,2011,2
20110607,6/7/2011 0:00,3,Tuesday,7,158,24,June,6,2,2011,1,4,2011,2
20110608,6/8/2011 0:00,4,Wednesday,8,159,24,June,6,2,2011,1,4,2011,2
20110609,6/9/2011 0:00,5,Thursday,9,160,24,June,6,2,2011,1,4,2011,2
20110610,6/10/2011 0:00,6,Friday,10,161,24,June,6,2,2011,1,4,2011,2
20110611,6/11/2011 0:00,7,Saturday,11,162,24,June,6,2,2011,1,4,2011,2
20110612,6/12/2011 0:00,1,Sunday,12,163,25,June,6,2,2011,1,4,2011,2
20110613,6/13/2011 0:00,2,Monday,13,164,25,June,6,2,2011,1,4,2011,2
20110614,6/14/2011 0:00,3,Tuesday,14,165,25,June,6,2,2011,1,4,2011,2
20110615,6/15/2011 0:00,4,Wednesday,15,166,25,June,6,2,2011,1,4,2011,2
20110616,6/16/2011 0:00,5,Thursday,16,167,25,June,6,2,2011,1,4,2011,2
20110617,6/17/2011 0:00,6,Friday,17,168,25,June,6,2,2011,1,4,2011,2
20110618,6/18/2011 0:00,7,Saturday,18,169,25,June,6,2,2011,1,4,2011,2
20110619,6/19/2011 0:00,1,Sunday,19,170,26,June,6,2,2011,1,4,2011,2
20110620,6/20/2011 0:00,2,Monday,20,171,26,June,6,2,2011,1,4,2011,2
20110621,6/21/2011 0:00,3,Tuesday,21,172,26,June,6,2,2011,1,4,2011,2
20110622,6/22/2011 0:00,4,Wednesday,22,173,26,June,6,2,2011,1,4,2011,2
20110623,6/23/2011 0:00,5,Thursday,23,174,26,June,6,2,2011,1,4,2011,2
20110624,6/24/2011 0:00,6,Friday,24,175,26,June,6,2,2011,1,4,2011,2
20110625,6/25/2011 0:00,7,Saturday,25,176,26,June,6,2,2011,1,4,2011,2
20110626,6/26/2011 0:00,1,Sunday,26,177,27,June,6,2,2011,1,4,2011,2
20110627,6/27/2011 0:00,2,Monday,27,178,27,June,6,2,2011,1,4,2011,2
20110628,6/28/2011 0:00,3,Tuesday,28,179,27,June,6,2,2011,1,4,2011,2
20110629,6/29/2011 0:00,4,Wednesday,29,180,27,June,6,2,2011,1,4,2011,2
20110630,6/30/2011 0:00,5,Thursday,30,181,27,June,6,2,2011,1,4,2011,2
20110701,7/1/2011 0:00,6,Friday,1,182,27,July,7,3,2011,2,1,2012,1
20110702,7/2/2011 0:00,7,Saturday,2,183,27,July,7,3,2011,2,1,2012,1
20110703,7/3/2011 0:00,1,Sunday,3,184,28,July,7,3,2011,2,1,2012,1
20110704,7/4/2011 0:00,2,Monday,4,185,28,July,7,3,2011,2,1,2012,1
20110705,7/5/2011 0:00,3,Tuesday,5,186,28,July,7,3,2011,2,1,2012,1
20110706,7/6/2011 0:00,4,Wednesday,6,187,28,July,7,3,2011,2,1,2012,1
20110707,7/7/2011 0:00,5,Thursday,7,188,28,July,7,3,2011,2,1,2012,1
20110708,7/8/2011 0:00,6,Friday,8,189,28,July,7,3,2011,2,1,2012,1
20110709,7/9/2011 0:00,7,Saturday,9,190,28,July,7,3,2011,2,1,2012,1
20110710,7/10/2011 0:00,1,Sunday,10,191,29,July,7,3,2011,2,1,2012,1
20110711,7/11/2011 0:00,2,Monday,11,192,29,July,7,3,2011,2,1,2012,1
20110712,7/12/2011 0:00,3,Tuesday,12,193,29,July,7,3,2011,2,1,2012,1
20110713,7/13/2011 0:00,4,Wednesday,13,194,29,July,7,3,2011,2,1,2012,1
20110714,7/14/2011 0:00,5,Thursday,14,195,29,July,7,3,2011,2,1,2012,1
20110715,7/15/2011 0:00,6,Friday,15,196,29,July,7,3,2011,2,1,2012,1
20110716,7/16/2011 0:00,7,Saturday,16,197,29,July,7,3,2011,2,1,2012,1
20110717,7/17/2011 0:00,1,Sunday,17,198,30,July,7,3,2011,2,1,2012,1
20110718,7/18/2011 0:00,2,Monday,18,199,30,July,7,3,2011,2,1,2012,1
20110719,7/19/2011 0:00,3,Tuesday,19,200,30,July,7,3,2011,2,1,2012,1
20110720,7/20/2011 0:00,4,Wednesday,20,201,30,July,7,3,2011,2,1,2012,1
20110721,7/21/2011 0:00,5,Thursday,21,202,30,July,7,3,2011,2,1,2012,1
20110722,7/22/2011 0:00,6,Friday,22,203,30,July,7,3,2011,2,1,2012,1
20110723,7/23/2011 0:00,7,Saturday,23,204,30,July,7,3,2011,2,1,2012,1
20110724,7/24/2011 0:00,1,Sunday,24,205,31,July,7,3,2011,2,1,2012,1
20110725,7/25/2011 0:00,2,Monday,25,206,31,July,7,3,2011,2,1,2012,1
20110726,7/26/2011 0:00,3,Tuesday,26,207,31,July,7,3,2011,2,1,2012,1
20110727,7/27/2011 0:00,4,Wednesday,27,208,31,July,7,3,2011,2,1,2012,1
20110728,7/28/2011 0:00,5,Thursday,28,209,31,July,7,3,2011,2,1,2012,1
20110729,7/29/2011 0:00,6,Friday,29,210,31,July,7,3,2011,2,1,2012,1
20110730,7/30/2011 0:00,7,Saturday,30,211,31,July,7,3,2011,2,1,2012,1
